T2M,RH2M,PS,datetime,hour,month,T2M_diff,RH2M_diff,PS_diff,T2M_roll_mean,RH2M_roll_mean,PS_roll_mean,T2M_roll_std,RH2M_roll_std,PS_roll_std,T2M_roll_dev,RH2M_roll_dev,PS_roll_dev
13.86,61.4,989.3,2023-11-23 04:00:00,4,11,-0.3800000000000008,1.8099999999999952,0.2999999999999545,17.859166666666667,54.64458333333332,989.8458333333334,4.663266178257116,14.243586498511378,1.091062173561594,-3.9991666666666674,6.755416666666676,-0.5458333333334622
13.8,61.98,989.9,2023-11-23 05:00:00,5,11,-0.05999999999999872,0.5799999999999983,0.6000000000000227,17.945416666666667,53.75125,989.8708333333333,4.563040537763905,12.976341452813118,1.0848679208581968,-4.145416666666666,8.228749999999998,0.029166666666696983
13.48,63.43,990.6,2023-11-23 06:00:00,6,11,-0.3200000000000003,1.4500000000000028,0.7000000000000455,18.037916666666664,52.819583333333334,989.8833333333333,4.44253450884967,11.26601217173226,1.0917344264430826,-4.557916666666664,10.610416666666666,0.716666666666697
14.09,63.56,991.2,2023-11-23 07:00:00,7,11,0.6099999999999994,0.13000000000000256,0.6000000000000227,18.0775,52.328333333333326,989.8833333333332,4.401034710353972,10.46977997637102,1.0917344264430826,-3.9875000000000007,11.231666666666676,1.3166666666668334
15.79,56.64,991.8,2023-11-23 08:00:00,8,11,1.6999999999999993,-6.920000000000002,0.599999999999909,18.105416666666667,51.91375,989.8791666666667,4.383549265910902,10.069853767125956,1.0838655325563402,-2.3154166666666676,4.72625,1.9208333333332348
18.62,48.84,992.0,2023-11-23 09:00:00,9,11,2.830000000000002,-7.799999999999997,0.20000000000004547,18.1125,51.662499999999994,989.875,4.384267575538059,10.068112490950389,1.0751137452044042,0.5075000000000003,-2.822499999999991,2.125
23.36,33.67,991.7,2023-11-23 10:00:00,10,11,4.739999999999998,-15.170000000000002,-0.2999999999999545,18.147499999999997,51.31666666666666,989.8791666666666,4.42415430385844,10.546694378753807,1.0822597801794511,5.212500000000002,-17.64666666666666,1.8208333333334394
25.05,29.01,990.8,2023-11-23 11:00:00,11,11,1.6900000000000013,-4.66,-0.900000000000091,18.179583333333333,50.965,989.8875000000002,4.4730813027018685,11.152477595661681,1.088801694683071,6.870416666666667,-21.955000000000002,0.9124999999997954
26.01,26.86,989.8,2023-11-23 12:00:00,12,11,0.9600000000000009,-2.150000000000002,-1.0,18.205,50.64249999999999,989.9000000000001,4.517405950514129,11.742583320695449,1.0858777254794645,7.805000000000003,-23.78249999999999,-0.10000000000013642
26.52,25.58,988.9,2023-11-23 13:00:00,13,11,0.509999999999998,-1.2800000000000011,-0.8999999999999773,18.227916666666665,50.333333333333336,989.9083333333333,4.559707255254938,12.311195211523073,1.0769993203998192,8.292083333333334,-24.753333333333337,-1.0083333333333258
26.44,25.36,988.3,2023-11-23 14:00:00,14,11,-0.0799999999999983,-0.21999999999999886,-0.6000000000000227,18.254166666666666,50.0225,989.9083333333334,4.606824726204844,12.854772164114818,1.0769993203998192,8.185833333333335,-24.6625,-1.6083333333334622
25.41,32.14,987.9,2023-11-23 15:00:00,15,11,-1.0300000000000011,6.780000000000001,-0.39999999999997726,18.278333333333332,49.865833333333335,989.8916666666665,4.644190074628373,13.055714363305775,1.1056836038369995,7.131666666666668,-17.725833333333334,-1.9916666666665606
23.85,33.21,988.0,2023-11-23 16:00:00,16,11,-1.5599999999999987,1.0700000000000003,0.10000000000002274,18.387083333333333,49.18291666666667,989.8708333333333,4.745999211387848,13.491610429920907,1.1373038929141248,5.462916666666668,-15.97291666666667,-1.8708333333332803
21.93,35.05,988.4,2023-11-23 17:00:00,17,11,-1.9200000000000017,1.8399999999999963,0.39999999999997726,18.517083333333336,48.45416666666667,989.8458333333333,4.8005049364550025,13.771844597699523,1.1635699065576262,3.412916666666664,-13.404166666666676,-1.4458333333333258
20.69,38.36,989.0,2023-11-23 18:00:00,18,11,-1.2399999999999984,3.3100000000000023,0.6000000000000227,18.633750000000003,47.81791666666666,989.8166666666667,4.818592445120796,13.874676017891248,1.1760903050818976,2.0562499999999986,-9.457916666666662,-0.8166666666667197
19.51,41.92,989.7,2023-11-23 19:00:00,19,11,-1.1799999999999997,3.5600000000000023,0.7000000000000455,18.733333333333334,47.291666666666664,989.7916666666666,4.810638271551025,13.84772863706516,1.1717384581908579,0.7766666666666673,-5.371666666666663,-0.0916666666665833
18.77,43.7,990.2,2023-11-23 20:00:00,20,11,-0.740000000000002,1.7800000000000011,0.5,18.829166666666666,46.80291666666667,989.7791666666666,4.786438193449429,13.754691050903128,1.1654367222350723,-0.059166666666666146,-3.1029166666666654,0.4208333333334622
18.33,44.78,990.4,2023-11-23 21:00:00,21,11,-0.4400000000000013,1.0799999999999983,0.1999999999999318,18.93,46.33375,989.7791666666667,4.747600767069566,13.617269665838725,1.1654367222350723,-0.6000000000000014,-1.5537500000000009,0.6208333333332803
18.01,45.31,990.4,2023-11-23 22:00:00,22,11,-0.31999999999999673,0.5300000000000011,0.0,19.0375,45.86291666666667,989.7875,4.693809290136869,13.440718626998432,1.1692853632797833,-1.0274999999999999,-0.5529166666666683,0.6124999999999545
17.4,46.61,990.4,2023-11-23 23:00:00,23,11,-0.610000000000003,1.2999999999999972,0.0,19.135833333333334,45.42958333333334,989.8083333333333,4.6307187128028735,13.231732437481465,1.1758130088558543,-1.7358333333333356,1.180416666666659,0.591666666666697
17.25,46.49,990.5,2023-11-24 00:00:00,0,11,-0.14999999999999858,-0.11999999999999744,0.10000000000002274,19.238333333333333,44.964999999999996,989.8499999999999,4.556980948206838,12.977675145183396,1.1821130674593188,-1.9883333333333333,1.5250000000000057,0.650000000000091
16.76,47.96,990.5,2023-11-24 01:00:00,1,11,-0.48999999999999844,1.4699999999999989,0.0,19.323333333333334,44.56333333333333,989.9041666666667,4.48753410224834,12.716158726345826,1.1808173906471437,-2.5633333333333326,3.3966666666666683,0.595833333333303
16.18,50.01,990.3,2023-11-24 02:00:00,2,11,-0.5800000000000018,2.049999999999997,-0.20000000000004547,19.389583333333334,44.2275,989.9583333333334,4.42593097960566,12.447533804978598,1.1672772728848113,-3.2095833333333346,5.782499999999999,0.3416666666665833
15.77,51.25,990.4,2023-11-24 03:00:00,3,11,-0.41000000000000014,1.240000000000002,0.10000000000002274,19.453333333333333,43.879999999999995,990.0166666666668,4.35904623260321,12.111898928416302,1.152187585331881,-3.6833333333333336,7.3700000000000045,0.38333333333321207
15.53,52.06,990.5,2023-11-24 04:00:00,4,11,-0.2400000000000002,0.8100000000000023,0.10000000000002274,19.522916666666667,43.490833333333335,990.0666666666666,4.278462217815717,11.666345844450051,1.1457546085863377,-3.992916666666668,8.569166666666668,0.43333333333339397
14.98,54.24,991.0,2023-11-24 05:00:00,5,11,-0.5499999999999989,2.1799999999999997,0.5,19.57208333333333,43.16833333333333,990.1125000000001,4.216163493206886,11.23190822250782,1.1607016243538244,-4.592083333333331,11.071666666666673,0.8874999999999318
14.16,57.73,991.9,2023-11-24 06:00:00,6,11,-0.8200000000000003,3.489999999999995,0.8999999999999773,19.600416666666668,42.93083333333334,990.1666666666666,4.175532748271203,10.838208947441641,1.2135706090277547,-5.440416666666668,14.799166666666657,1.7333333333333485
14.42,60.0,992.7,2023-11-24 07:00:00,7,11,0.2599999999999998,2.270000000000003,0.8000000000000682,19.614166666666666,42.7825,990.2291666666666,4.15710070023391,10.564505070816269,1.3043336351528858,-5.194166666666666,17.2175,2.4708333333334167
16.49,54.43,993.5,2023-11-24 08:00:00,8,11,2.0699999999999985,-5.57,0.7999999999999545,19.643333333333334,42.690416666666664,990.2999999999998,4.131480066057815,10.447450481240356,1.4331479488820227,-3.153333333333336,11.739583333333336,3.200000000000159
18.91,47.54,993.9,2023-11-24 09:00:00,9,11,2.4200000000000017,-6.890000000000001,0.39999999999997726,19.655416666666667,42.63625,990.3791666666666,4.128780195868788,10.417507760245774,1.5764514820533284,-0.7454166666666673,4.903750000000002,3.5208333333333712
23.23,34.78,993.6,2023-11-24 10:00:00,10,11,4.32,-12.759999999999998,-0.2999999999999545,19.650000000000002,42.682500000000005,990.4583333333334,4.12379099542087,10.378360534848587,1.6893314001744286,3.5799999999999983,-7.902500000000003,3.1416666666666515
24.7,30.34,992.8,2023-11-24 11:00:00,11,11,1.4699999999999989,-4.440000000000001,-0.8000000000000682,19.635416666666668,42.73791666666667,990.5416666666666,4.104437661177711,10.30547510841413,1.7549722322977992,5.064583333333331,-12.39791666666667,2.2583333333333258
25.45,28.4,991.8,2023-11-24 12:00:00,12,11,0.75,-1.9400000000000013,-1.0,19.612083333333334,42.802083333333336,990.625,4.068053673245598,10.20663381002191,1.7656751387375569,5.837916666666665,-14.402083333333337,1.1749999999999545
26.1,27.22,991.1,2023-11-24 13:00:00,13,11,0.6500000000000021,-1.1799999999999997,-0.6999999999999318,19.594583333333336,42.870416666666664,990.7166666666667,4.0378362470476965,10.09115561063099,1.7289520994584473,6.505416666666665,-15.650416666666665,0.38333333333332575
25.9,27.53,990.7,2023-11-24 14:00:00,14,11,-0.20000000000000284,0.3100000000000023,-0.39999999999997726,19.572083333333335,42.96083333333333,990.8166666666666,3.9993542730609004,9.935969315164089,1.65073545310384,6.327916666666663,-15.430833333333332,-0.11666666666656056
24.8,32.82,990.6,2023-11-24 15:00:00,15,11,-1.0999999999999979,5.289999999999999,-0.10000000000002274,19.546666666666667,42.98916666666667,990.9291666666667,3.962407773351962,9.90469142976392,1.5309784216106073,5.253333333333334,-10.16916666666667,-0.3291666666666515
21.85,44.28,990.7,2023-11-24 16:00:00,16,11,-2.9499999999999993,11.46,0.10000000000002274,19.463333333333335,43.45041666666666,991.0416666666666,3.888307630819002,9.684804538516692,1.3999741198079223,2.3866666666666667,0.8295833333333391,-0.3416666666665833
19.83,44.09,991.1,2023-11-24 17:00:00,17,11,-2.020000000000003,-0.18999999999999773,0.39999999999997726,19.375833333333333,43.82708333333333,991.1541666666667,3.8538618876753477,9.51824813949109,1.2819750952443025,0.4541666666666657,0.26291666666667624,-0.054166666666674246
18.78,46.21,991.6,2023-11-24 18:00:00,18,11,-1.0499999999999972,2.1199999999999974,0.5,19.296249999999997,44.15416666666667,991.2624999999999,3.8452554757667645,9.456890249358073,1.1992071655827987,-0.5162499999999959,2.0558333333333323,0.33750000000009095
18.19,48.05,991.9,2023-11-24 19:00:00,19,11,-0.5899999999999999,1.8399999999999963,0.2999999999999545,19.241249999999997,44.40958333333333,991.3541666666666,3.851500342893091,9.476685569546767,1.1579514019045662,-1.051249999999996,3.640416666666667,0.5458333333333485
17.59,48.9,992.5,2023-11-24 20:00:00,20,11,-0.6000000000000014,0.8500000000000014,0.6000000000000227,19.192083333333333,44.62625,991.4500000000002,3.8652847121264373,9.519106101848996,1.1534447461865034,-1.6020833333333329,4.27375,1.0499999999998408
16.91,49.5,992.7,2023-11-24 21:00:00,21,11,-0.6799999999999997,0.6000000000000014,0.20000000000004547,19.132916666666667,44.822916666666664,991.5458333333332,3.8898446142731293,9.571037143003442,1.1579514019038362,-2.2229166666666664,4.677083333333336,1.1541666666668107
16.08,51.23,992.6,2023-11-24 22:00:00,22,11,-0.8300000000000018,1.7299999999999969,-0.10000000000002274,19.0525,45.06958333333333,991.6374999999999,3.9337704559368074,9.660008317201575,1.1503543876937137,-2.9725,6.16041666666667,0.962500000000091
15.26,53.35,992.5,2023-11-24 23:00:00,23,11,-0.8199999999999985,2.1200000000000045,-0.10000000000002274,18.963333333333335,45.35041666666667,991.725,3.996607982066809,9.803641949347815,1.1318511193685488,-3.703333333333335,7.999583333333334,0.7749999999999773
14.31,56.04,992.4,2023-11-25 00:00:00,0,11,-0.9499999999999993,2.6899999999999977,-0.10000000000002274,18.840833333333332,45.748333333333335,991.8041666666667,4.095246360553232,10.042800868052696,1.1086533807885932,-4.530833333333332,10.291666666666664,0.595833333333303
13.38,59.11,992.3,2023-11-25 01:00:00,1,11,-0.9299999999999997,3.0700000000000003,-0.10000000000002274,18.7,46.212916666666665,991.8791666666667,4.225948825797846,10.401072469437484,1.077024551229313,-5.3199999999999985,12.897083333333335,0.4208333333332348
12.69,61.51,992.2,2023-11-25 02:00:00,2,11,-0.6900000000000013,2.3999999999999986,-0.09999999999990905,18.554583333333333,46.69208333333333,991.9583333333334,4.373889900571364,10.839271585973396,1.0244475357553515,-5.864583333333334,14.817916666666669,0.24166666666667425
12.16,64.11,991.9,2023-11-25 03:00:00,3,11,-0.5299999999999994,2.6000000000000014,-0.3000000000000682,18.40416666666667,47.227916666666665,992.0208333333334,4.532993939767885,11.37882089832814,0.9695266287985296,-6.244166666666668,16.882083333333334,-0.12083333333339397
12.18,65.03,991.8,2023-11-25 04:00:00,4,11,0.019999999999999574,0.9200000000000017,-0.10000000000002274,18.26458333333333,47.76833333333334,992.0749999999999,4.674708062651172,11.91371137977486,0.9156845858485101,-6.084583333333331,17.261666666666663,-0.27499999999997726
12.12,66.23,992.5,2023-11-25 05:00:00,5,11,-0.0600000000000005,1.2000000000000028,0.7000000000000455,18.145416666666666,48.26791666666667,992.1374999999999,4.796933784396597,12.436797777131883,0.8899499252517838,-6.025416666666667,17.962083333333332,0.3625000000000682
12.27,66.4,993.2,2023-11-25 06:00:00,6,11,0.15000000000000036,0.1700000000000017,0.7000000000000455,18.066666666666666,48.62916666666666,992.1916666666667,4.880000593965421,12.84287991428522,0.9141004923064454,-5.796666666666667,17.770833333333343,1.0083333333333258
13.98,62.69,993.9,2023-11-25 07:00:00,7,11,1.7100000000000009,-3.710000000000008,0.6999999999999318,18.048333333333332,48.74125,992.2416666666668,4.895099294340278,12.95765622677579,0.9739728888913226,-4.068333333333332,13.948749999999997,1.6583333333331893
16.09,54.77,994.6,2023-11-25 08:00:00,8,11,2.1099999999999994,-7.919999999999995,0.7000000000000455,18.031666666666666,48.75541666666666,992.2875,4.901312749322173,12.964330321632616,1.0580180403954145,-1.9416666666666664,6.014583333333341,2.3125
18.79,47.95,995.0,2023-11-25 09:00:00,9,11,2.6999999999999993,-6.82,0.39999999999997726,18.026666666666667,48.7725,992.3333333333334,4.900438903738804,12.96292916777272,1.1506771792745412,0.7633333333333319,-0.822499999999998,2.6666666666666288
23.47,33.33,994.7,2023-11-25 10:00:00,10,11,4.68,-14.620000000000005,-0.2999999999999545,18.036666666666665,48.71208333333333,992.3791666666667,4.9117504775410366,13.034163130576886,1.2229611841180188,5.433333333333334,-15.382083333333334,2.3208333333333258
25.65,28.27,993.9,2023-11-25 11:00:00,11,11,2.1799999999999997,-5.059999999999999,-0.8000000000000682,18.076249999999998,48.62583333333333,992.4250000000001,4.9712519746693165,13.167191082933742,1.259485747324685,7.57375,-20.355833333333333,1.474999999999909
26.13,27.41,992.9,2023-11-25 12:00:00,12,11,0.4800000000000004,-0.8599999999999994,-1.0,18.104583333333334,48.584583333333335,992.4708333333333,5.016834251377905,13.234686960758554,1.2557620816399249,8.025416666666665,-21.174583333333334,0.42916666666667425
26.33,27.07,992.4,2023-11-25 13:00:00,13,11,0.1999999999999993,-0.33999999999999986,-0.5,18.114166666666666,48.578333333333326,992.5250000000001,5.032965170334333,13.245246125592885,1.2216346852618853,8.215833333333332,-21.508333333333326,-0.1250000000001137
26.2,27.17,992.1,2023-11-25 14:00:00,14,11,-0.129999999999999,0.10000000000000142,-0.2999999999999545,18.12666666666667,48.56333333333333,992.5833333333334,5.053473765782373,13.270299517168382,1.1627054905940741,8.07333333333333,-21.39333333333333,-0.4833333333333485
25.29,31.82,992.0,2023-11-25 15:00:00,15,11,-0.9100000000000001,4.649999999999999,-0.10000000000002274,18.14708333333333,48.52166666666667,992.6416666666668,5.082513482235226,13.323344229181819,1.091833984249194,7.142916666666668,-16.701666666666668,-0.6416666666667652
23.53,38.24,992.0,2023-11-25 16:00:00,16,11,-1.759999999999998,6.420000000000002,0.0,18.21708333333333,48.27,992.6958333333333,5.1468914038660065,13.463259828785466,1.0212861314071056,5.31291666666667,-10.030000000000001,-0.6958333333333258
22.84,35.91,992.3,2023-11-25 17:00:00,17,11,-0.6900000000000013,-2.3300000000000054,0.2999999999999545,18.342499999999998,47.92916666666667,992.7458333333333,5.223998343764434,13.675548766245843,0.9677311729368009,4.497500000000002,-12.01916666666667,-0.44583333333332575
22.12,37.41,992.8,2023-11-25 18:00:00,18,11,-0.7199999999999989,1.5,0.5,18.481666666666666,47.5625,992.7958333333332,5.280344740612255,13.840622708408715,0.9364498949126443,3.6383333333333354,-10.152500000000003,0.0041666666667197205
21.09,39.49,993.4,2023-11-25 19:00:00,19,11,-1.0300000000000011,2.0800000000000054,0.6000000000000227,18.602500000000003,47.20583333333334,992.8583333333332,5.30649663353709,13.937468710564639,0.9240349450071725,2.487499999999997,-7.715833333333336,0.5416666666667425
20.27,41.08,993.7,2023-11-25 20:00:00,20,11,-0.8200000000000003,1.5899999999999963,0.3000000000000682,18.714166666666667,46.88,992.9083333333333,5.312458627290003,13.987459290067719,0.9361886963887999,1.5558333333333323,-5.800000000000004,0.7916666666667425
19.61,42.73,993.8,2023-11-25 21:00:00,21,11,-0.6600000000000001,1.6499999999999986,0.09999999999990905,18.826666666666668,46.59791666666667,992.9541666666668,5.301167768534235,14.00058352174197,0.9523331379725051,0.7833333333333314,-3.867916666666673,0.8458333333331893
18.77,45.17,993.7,2023-11-25 22:00:00,22,11,-0.8399999999999999,2.440000000000005,-0.09999999999990905,18.93875,46.345416666666665,993.0,5.268909063306426,13.968019989516542,0.960977762881454,-0.1687499999999993,-1.1754166666666634,0.7000000000000455
17.96,47.91,993.6,2023-11-25 23:00:00,23,11,-0.8099999999999987,2.739999999999995,-0.10000000000002274,19.05125,46.11875,993.0458333333332,5.215500569998382,13.893350086657726,0.9623247063556085,-1.0912499999999987,1.791249999999998,0.5541666666667879
